Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
1,"J Bozek, M Kallenberg, M Grgic, N Karssemeijer","Use of volumetric features for temporal comparison of mass lesions in full field digital mammograms",2014,"Medical physics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13159064489659255149",333,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:DUooU5lO8OsC",41,2,21902,21902,1,0.17,0,4,6,""
1,"AMJ Bluekens, RE Engen, N Karssemeijer, KH Schuur, MJM Broeders, ...","Alternative exposure parameters and post process noise reduction expect considerable dose reduction in single mammography views—initial experience on mastectomy specimens",2013,"","Scientific Research Publishing","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10899146971982667136",334,"2020-08-12 21:56:32","Book","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:4fGpz3EwCPoC",,,,,1,0.14,0,6,7,""
1,"M Emaus, W Veldhuis, M Bakker, E Monninkhof, N Karssemeijer, ...","Abstract B10: Design of the DENSE trial: MRI as an additional screening modality to detect breast cancer in women aged 50-75 years with extremely dense breasts",2012,"Cancer Prevention Research 5 (11 Supplement), B10-B","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2998957032317317363",335,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:IRz6iEL74y4C",10,,,,1,0.13,0,6,8,""
1,"J Melendez, CI Sánchez, R Hupse, B van Ginneken, N Karssemeijer","Potential of a standalone computer-aided detection system for breast cancer detection in screening mammography",2012,"International Workshop on Digital Mammography","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11683397277520872641",336,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:vDijr-p_gm4C",,,682,689,1,0.13,0,5,8,""
1,"JM Lesniak, G van Schie, C Tanner, B Platel, H Huisman, N Karssemeijer, ...","Multimodal classification of breast masses in mammography and MRI using unimodal feature selection and decision fusion",2012,"International Workshop on Digital Mammography","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9813410708328583159",337,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:yB1At4FlUx8C",,,88,95,1,0.13,0,7,8,""
1,"C Tanner, G van Schie, N Karssemeijer, G Székely","Matching Regions for Mammographic Views: Comparison and Compensation for Deformations",2011,"Proceedings of the Workshop on Breast Image Analysis in conjunction with …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18022156499077991752",338,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:eO3_k5sD8BwC",,,,,1,0.11,0,4,9,""
1,"GJ den Heeten, N Karssemeijer","Computerised assessment of screening mammograms",2011,"Nederlands tijdschrift voor geneeskunde 155 (18), A3035-A","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7415660003160210862",339,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:tS2w5q8j5-wC",3035,,,,1,0.11,1,2,9,""
1,"J Liu, JM White, RM Summers","Computer-aided lymph node detection in abdominal CT images",2010,"Medical Imaging 2010: Computer-Aided Diagnosis 7624, 76240U","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3952323189406740083",340,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:An6A6Jpfc1oC",,,,,1,0.10,0,3,10,""
1,"M Velikova, PJF Lucas, N Karssemeijer","Using local context information to improve automatic mammographic mass detection.",2010,"MedInfo","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9105855608591043142",341,"2020-08-12 21:56:32","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:XoXfffV-tXoC",,,1291,1295,1,0.10,0,3,10,""
1,"M Velikova, N Ferreira, M Samulski, PJF Lucas, N Karssemeijer","An advanced probabilistic framework for assisting screening mammogram interpretation",2010,"Computational Intelligence in Healthcare","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11048587563929834311",342,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:ye4kPcJQO24C",4,,371,395,1,0.10,0,5,10,""
1,"M Kallenberg, N Karssemeijer","The effect of training with SFM images in a FFDM CAD system",2008,"Medical Imaging 2008: Computer-Aided Diagnosis 6915, 69151O","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8546414876869380852",343,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:bFI3QPDXJZMC",,,,,1,0.08,1,2,12,""
1,"BPF Lelieveldt, N Karssemeijer","Information Processing in Medical Imaging 2007",2008,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=538772308921121002",344,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:vRqMK49ujn8C",6,12,729,730,1,0.08,1,2,12,""
1,"N Karssemeijer, B Lelieveldt","Information Processing in Medical Imaging: 20th International Conference, IPMI 2007, Kerkrade, The Netherlands, July 2-6, 2007, Proceedings",2007,"","Springer","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15321907799477432103",345,"2020-08-12 21:56:32","Book","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:Tiz5es2fbqcC",,,,,1,0.08,1,2,13,""
1,"X Zhang, H Chui, E Olcott, P Raffy, N Yu","Evaluation of lung nodule growth measurement for MDCT exams with different dosages using synthetic nodules",2007,"Medical Imaging 2007: Computer-Aided Diagnosis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12030784085312760477",346,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:ILKRHgRFtOwC",6514,,651438,651438,1,0.08,0,5,13,""
1,"C Varela, N Karssemeijer, JM Muller, PG Tahoces","Classification of breast tumors in digitized mammograms",2003,"Digital Mammography","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3436077761402684630",347,"2020-08-12 21:56:32","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:tuHXwOkdijsC",,,382,386,1,0.06,0,4,17,""
1,"N Karssemeijer, H Otten, AL Verbeek, JH Hendriks, R Holland","Computer-aided interpretation of masses in mammograms in comparison to independent double reading",2001,"Radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4454986054767342674",348,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:5qfkUJPXOUwC",221,,472,472,1,0.05,0,5,19,""
1,"N Karssemeijer","Interpretation of medical images by model guided analysis",1989,"[Sl: sn]","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12076643174502942958",349,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:L7CI7m0gUJcC",,,,,1,0.03,1,1,31,""
1,"N Karssemeijer, EGJ Eijkman","Modelling and representation of myocardial perfusion images for the evaluation of diagnostic properties",1987,"Medical and Biological Engineering and Computing","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14474820826252368418",350,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:7T2F9Uy0os0C",25,2,181,188,1,0.03,1,2,33,""
0,"WBG Sanderink, LJA Strobbe, P Bult, MS Schlooz-Vries, S Lardenoije, ...","Minimally invasive breast cancer excision using the breast lesion excision system under ultrasound guidance",2020,"Breast Cancer Research and Treatment","","","https://scholar.google.com",351,"2020-08-12 21:56:32","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:X0DADzN9RKwC",,,1,7,0,0.00,0,6,1,""
0,"S Weigel, L Kerschke, A Rodriguez-Ruiz, N Karssemeijer, W Heindel","Artificial Intelligence in Addition to the human Evaluation of mammographic Abnormalities",2020,"GEBURTSHILFE UND FRAUENHEILKUNDE 80 (06), E64-","","","https://scholar.google.com",352,"2020-08-12 21:56:32","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:z8nqeaKD1nsC",,,64,,0,0.00,0,5,1,""
0,"S Weigel, L Kerschke, A Rodriguez-Ruiz, N Karssemeijer, W Heindel","Künstliche Intelligenz in Ergänzung zur menschlichen Bewertung mammographischer Auffälligkeiten",2020,"Geburtshilfe und Frauenheilkunde","","","https://scholar.google.com",353,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:jtI9f0ekYq0C",80,6,129,129,0,0.00,0,5,1,""
0,"E García, Y Diez, A Oliver, N Karssemeijer, J Martí, R Martí, O Diaz","Evaluation of elastic parameters for breast compression using a MRI-mammography registration approach",2020,"15th International Workshop on Breast Imaging (IWBI2020)","","","https://scholar.google.com",354,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:nPT8s1NX_-sC",11513,,1151306,1151306,0,0.00,0,7,1,""
0,"C Balta, A Rodriguez-Ruiz, C Mieskes, N Karssemeijer, ...","Going from double to single reading for screening exams labeled as likely normal by AI: what is the impact?",2020,"15th International Workshop on Breast Imaging (IWBI2020) 11513, 115130D","","","https://scholar.google.com",355,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:hQUaER0FWQ4C",,,,,0,0.00,0,5,1,""
0,"W Sanderink, M Caballo, L Strobbe, P Bult, W Vreuls, D Venderink, ...","Reliability of MRI tumor size measurements for minimal invasive treatment selection in small breast cancers",2020,"European Journal of Surgical Oncology","","","https://scholar.google.com",356,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:YTuZlYwrTOUC",,,,,0,0.00,0,7,1,""
0,"SV de Lange, MF Bakker, RM Pijnappel, RM Mann, PHM Peeters, ...","Meerwaarde van MRI-screening bij zeer dicht borstweefsel in het bevolkingsonderzoek borstkanker",2020,"Nederlands tijdschrift voor geneeskunde 164 (17), D","","","https://scholar.google.com",357,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:oPLKW5k6eA4C",4673,,,,0,0.00,0,6,1,""
0,"JCM van Zelst, T Tan, RM Mann, N Karssemeijer","Validation of radiologists’ findings by computer-aided detection (CAD) software in breast cancer detection with automated 3D breast ultrasound: a concept study in …",2020,"Acta Radiologica","","","https://scholar.google.com",358,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:JP7YXuLIOvAC",61,3,312,320,0,0.00,0,4,1,""
0,"N Karssemeijer, A Gubern-Mérida","Displaying system for displaying digital breast tomosynthesis data",2019,"US Patent 10,242,490","","","https://scholar.google.com",359,"2020-08-12 21:56:32","Patent","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:X9ykpCP0fEIC",,,,,0,0.00,0,2,1,""
0,"MM Tilanus-Linthorst, S Saadatmand, AH Geuzinge, EJ Rutgers, R Mann, ...","Abstract P6-13-01: MRI breast cancer screening compared to mammography in women with a familial risk: A multicenter randomized controlled trial",2019,"Cancer Research 79 (4 Supplement), P6-13-01-P6-","","","https://scholar.google.com",360,"2020-08-12 21:56:32","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:-yGd096yOn8C",,,13,1,0,0.00,0,6,1,""
0,"N Karssemeijer","Abstract MS1-2: Deep learning systems for reading mammograms and breast tomosynthesis",2019,"Cancer Research 79 (4 Supplement), MS1-2-MS","","","https://scholar.google.com",361,"2020-08-12 21:56:32","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:EsEWqaRxkBgC",,,1,2,0,0.00,0,1,1,""
0,"MM Tilanus-Linthorst, S Saadatmand, AH Geuzinge, EJ Rutgers, R Mann, ...","MRI breast cancer screening compared to mammography in women with a familial risk: A multicenter randomized controlled trial",2019,"CANCER RESEARCH","","","https://scholar.google.com",362,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:KWzIFqRkAKkC",79,4,,,0,0.00,0,6,1,""
0,"C Balta, R Bouwman, I Sechopoulos, M Broeders, N Karssemeijer, ...","[OA245] Channelized hotelling observer performance in acquired mammographic images of an anthropomorphic breast phantom",2018,"Physica Medica: European Journal of Medical Physics","","","https://scholar.google.com",363,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:0aBXIfxlw9sC",52,,92,92,0,0.00,0,6,2,""
0,"A Campilho, C Marrocco, JJ Mordang, A Marchesi, A Galdran, ...","Spatial Enhancement by Dehazing for Detection of Microcalcifications with Convolutional Nets",2017,"","","","https://scholar.google.com",364,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:zGdJYJv2LkUC",,,,,0,0.00,0,6,3,""
0,"M Razavi, L Wang, T Tan, N Karssemeijer, L Linsen, U Frese, HK Hahn, ...","Novel Morphological Features for Non-mass-like Breast Lesion Classification on DCE-MRI",2016,"International Workshop on Machine Learning in Medical Imaging","","","https://scholar.google.com",365,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:QyXJ3EUuO1IC",,,305,312,0,0.00,0,8,4,""
0,"M Kallenberg, M Nielsen, K Holland, N Karssemeijer, C Igel, M Lillholm","Learning density independent texture features",2016,"International Workshop on Breast Imaging","","","https://scholar.google.com",366,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:AXkvAH5U_nMC",,,299,306,0,0.00,0,6,4,""
0,"M Balkenhol, BE Bejnordi, R Holland, M Hermsen, N Timofeeva, ...","Digital pattern recognition can aid H&E based breast histopathological diagnosis",2016,"EUROPEAN JOURNAL OF CANCER 57, S145-S","","","https://scholar.google.com",367,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:prdVHNxh-e8C",146,,,,0,0.00,0,6,4,""
0,"S Vreemann, A Gubern-Merida, S Lardenoije, N Karssemeijer, R Mann","Differences between cancers detected in prophylactic mastectomy specimens, screen detected cancers and true interval cancers in women participating in an intermediate and high …",2016,"EUROPEAN JOURNAL OF CANCER 57, S27-S","","","https://scholar.google.com",368,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:XUvXOeBm_78C",27,,,,0,0.00,0,5,4,""
0,"M Ufuk Dalmiș, A Gubern-Mérida, C Borelli, S Vreemann, RM Mann, ...","A fully automated system for quantification of background parenchymal enhancement in breast DCE-MRI",2016,"SPIE 9785, 97850L","","","https://scholar.google.com",369,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:s85pQhAUCrAC",,,,,0,0.00,0,6,4,""
0,"J Mordang, A Gubern-mérida, GD Heeten, N Karssemeijer","Reducing false positives of microcalcification detection systems by removal of breast arterial calcifications Reducing false positives of microcalcification detection systems …",2016,"","","","https://scholar.google.com",370,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:t-hv7AR41mYC",,,,,0,0.00,0,4,4,""
0,"N Karssemeijer","Detection and Diagnosis of Breast Masses in Mammography",2015,"Computer-Aided Detection and Diagnosis in Medical Imaging","","","https://scholar.google.com",371,"2020-08-12 21:56:32","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:8Xgff_V0N9gC",,,42,61,0,0.00,0,1,5,""
0,"J van Zelst, T Tan, M Mourits, M de Jong, AR Grivegnee, A Steenbakkers, ...","Computer aided detection in automated breast ultrasound screening: a pilot study",2015,"European Congress of Radiology","","","https://scholar.google.com",372,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:NMlhSUseqAsC",2015,,,,0,0.00,0,7,5,""
0,"T Tan, J Mordang, JV Zelst, A Grivegnée, A Gubern-mérida, J Melendez, ...","Computer-aided detection of breast cancers using Haar-like features in automated 3D breast ultrasound Computer-aided detection of breast cancers using Haar-like features in …",2015,"","","","https://scholar.google.com",373,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:C33y2ycGS3YC",,,,,0,0.00,0,7,5,""
0,"S Schalekamp, B van Ginneken, C Schaefer-Prokop, N Karssemeijer","Influence of Study Design in ROC Studies: Sequential versus Independent Reading",2015,"ADVANCED PROCESSING IN CHEST RADIOGRAPHY","","","https://scholar.google.com",374,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:j7_hQOaDUrUC",159,,,,0,0.00,0,4,5,""
0,"S Schalekamp, B van Ginneken, I van den Berk, I Hartmann, M Snoeren, ...","Bone Suppression for the Detection of Invasive Pulmonary Aspergillosis",2015,"ADVANCED PROCESSING IN CHEST RADIOGRAPHY","","","https://scholar.google.com",375,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:7BrZ7Jt4UNcC",59,,,,0,0.00,0,6,5,""
0,"S Schalekamp, N Karssemeijer, A Cats, B de Hoop, O Berger-Hartog, ...","Effect of BSI on the Detection of Common Thoracic Diseases",2015,"ADVANCED PROCESSING IN CHEST RADIOGRAPHY","","","https://scholar.google.com",376,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:nRpfm8aw39MC",75,,,,0,0.00,0,6,5,""
0,"S Schalekamp, B van Ginneken, B Heggelman, M Imhof-Tas, I Somers, ...","New Methods for Using Computer-Aided Detection",2015,"ADVANCED PROCESSING IN CHEST RADIOGRAPHY","","","https://scholar.google.com",377,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:PaBasH6fAo0C",107,,,,0,0.00,0,6,5,""
0,"S Schalekamp, B van Ginneken, L Meiss, L Peters-Bax, L Quekel, ...","Bone Suppressed Images for the Detection of Pulmonary Nodules",2015,"ADVANCED PROCESSING IN CHEST RADIOGRAPHY","","","https://scholar.google.com",378,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:MpfHP-DdYjUC",43,,,,0,0.00,0,6,5,""
0,"S Schalekamp, N Karssemeijer, C Schaefer-Prokop, B van Ginneken","Independent Combination of Reader and Computer-Aided Detection",2015,"ADVANCED PROCESSING IN CHEST RADIOGRAPHY","","","https://scholar.google.com",379,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:7Hz3ACDFbsoC",127,,,,0,0.00,0,4,5,""
0,"S Schalekamp, B van Ginneken, C Schaefer-Prokop, N Karssemeijer","Retrospective Evaluation of Computer-Aided Detection on a Large Series of Radiographs",2015,"ADVANCED PROCESSING IN CHEST RADIOGRAPHY","","","https://scholar.google.com",380,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:LdasjJ6CEcoC",143,,,,0,0.00,0,4,5,""
0,"MGJ Kallenberg, M Lillholm, P Diao, K Holland, N Karssemeijer, C Igel, ...","Assessing breast cancer masking risk in full field digital mammography with automated texture analysis",2015,"7th International Workshop on Breast Densitometry and Cancer Risk Assessment …","","","https://scholar.google.com",381,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:U4n9YNQMCAIC",,,,,0,0.00,0,7,5,""
0,"N Karssemeijer, R Hupse, G den Heeten, M Lobbes, R Mann","Effect of independent double and multiple reading of screening mammograms by breast density",2014,"European Congress of Radiology","","","https://scholar.google.com",382,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:4X0JR2_MtJMC",2014,,,,0,0.00,0,5,6,""
0,"S Schalekamp, B van Ginneken, CM Schaefer-Prokop, N Karssemeijer","Impact of bone suppression imaging on the detection of lung nodules in chest radiographs: analysis of multiple reading sessions",2013,"Medical Imaging 2013: Image Perception, Observer Performance, and Technology …","","","https://scholar.google.com",383,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:Ug5p-4gJ2f0C",,,,,0,0.00,0,4,7,""
0,"WJH VELDKAMP, N KARSSEMEIJER","Department of Radiology, University Hospital Nijmegen Geert Grooteplein Zuid 18, 65.25 GA Nijmegen",2012,"Digital Mammography: Nijmegen, 1998","","","https://scholar.google.com",384,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:2tRrZ1ZAMYUC",13,,169,169,0,0.00,0,2,8,""
0,"N KARSSEMEIJER, G TE BRAKE","University Hospital Nijmegen Department of Radiology, University of Nijmegen",2012,"Digital Mammography: Nijmegen, 1998","","","https://scholar.google.com",385,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:AHdEip9mkN0C",13,,95,95,0,0.00,0,2,8,""
0,"M Lokate, M Emaus, M Kallenberg, M Bakker, N Karssemeijer, ...","Abstract A116: Inter-scan reproducibility of mammographic density measurements",2012,"Cancer Prevention Research 5 (11 Supplement), A116-A","","","https://scholar.google.com",386,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:WJVC3Jt7v1AC",116,,,,0,0.00,0,6,8,""
0,"T Twellmann, N Karssemeijer, F Zöhrer, J Hipwell, C Tanner, J Plath, ...","HAMAM–Novel Software Tools for Efficient Assessment of Multi-Modal Breast Imaging",2012,"European Congress of Radiology","","","https://scholar.google.com",387,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:s9ia6_kGH2AC",2012,,,,0,0.00,0,7,8,""
0,"W Veldkamp, R Visser, G den Heeten, N Karssemeijer, M Broeders","Influence of local contrast optimisation on perceived case suspiciousness in digital screening mammography",2012,"European Congress of Radiology","","","https://scholar.google.com",388,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=300&pagesize=100&citation_for_view=ca7SqLQAAAAJ:Zh0EY9V9P6UC",2012,,,,0,0.00,0,5,8,""
