staff_id,staff_name,staff_from,staff_till,ss_year,ss_id,title,doi,ss_citations
143613202,Francesco Ciompi,2013,9999,2019,c7ce6b90707871b922aca4cb6a8b16625980788b,Computer aided quantification of intratumoral stroma yields an independent prognosticator in rectal cancer,10.1007/s13402-019-00429-z,66
145959882,Geert Litjens,2016,9999,2019,c7ce6b90707871b922aca4cb6a8b16625980788b,Computer aided quantification of intratumoral stroma yields an independent prognosticator in rectal cancer,10.1007/s13402-019-00429-z,66
2657081,Rashindra Manniesing,2010,2021,2021,c859bd469080b82dc14db62e78d65ef5b5ffa686,Incorporating radiomics into clinical trials: expert consensus endorsed by the European Society of Radiology on considerations for data-driven compared to biologically driven quantitative biomarkers,10.1007/s00330-020-07598-8,39
123637526,Bram van Ginneken,1996,9999,2013,c8656b4c7a205284545931f3c11b92f7219c5ffa,Computed Tomography Structural Lung Changes in Discordant Airflow Limitation,10.1371/journal.pone.0065177,15
1745574,Nico Karssemeijer,1989,2022,2017,c8a213ffbfae47c7471de82e7a6c03b5e48006f6,Improving computer‐aided detection assistance in breast cancer screening by removal of obviously false‐positive findings,10.1002/mp.12152,14
123637526,Bram van Ginneken,1996,9999,2011,c8ae5ea9ede39decae80e0e8f9a13b8b87fb6f75,Evaluation of a computer-aided diagnosis system for diabetic retinopathy screening on public data.,10.1167/iovs.10-6633,107
144085811,Clarisa Sanchez,2008,2021,2011,c8ae5ea9ede39decae80e0e8f9a13b8b87fb6f75,Evaluation of a computer-aided diagnosis system for diabetic retinopathy screening on public data.,10.1167/iovs.10-6633,107
145441238,Jeroen van der Laak,1991,9999,2022,c90825e6da28cd71598d38dacf09cd1023ad1a74,Generalization of Deep Learning in Digital Pathology: Experience in Breast Cancer Metastasis Detection,10.3390/cancers14215424,1
145959882,Geert Litjens,2016,9999,2022,c90825e6da28cd71598d38dacf09cd1023ad1a74,Generalization of Deep Learning in Digital Pathology: Experience in Breast Cancer Metastasis Detection,10.3390/cancers14215424,1
1745574,Nico Karssemeijer,1989,2022,1999,c928564a62aecc7fa44d7df8351dddb4205f5a2b,Improved method for detection of microcalcification clusters in digital mammograms,10.1117/12.348607,28
1745574,Nico Karssemeijer,1989,2022,2013,c945c0344ae955542b462ef8f3c808f24e415ac1,Alternative Exposure Parameters and Post Process Noise Reduction Expect Considerable Dose Reduction in Single Mammography Views—Initial Experience on Mastectomy Specimens,10.4236/ABCR.2013.23016,1
1745574,Nico Karssemeijer,1989,2022,2019,c94e50909368cf1112536dd7224fe141c2799b87,Change in mammographic density across birth cohorts of Dutch breast cancer screening participants,10.1002/ijc.32210,4
2895994,Colin Jacobs,2010,9999,2015,c973f1bff6304e0e6d4656d1379d1414929b782f,Automatic detection of large pulmonary solid nodules in thoracic CT images.,10.1118/1.4929562,135
123637526,Bram van Ginneken,1996,9999,2015,c973f1bff6304e0e6d4656d1379d1414929b782f,Automatic detection of large pulmonary solid nodules in thoracic CT images.,10.1118/1.4929562,135
34754023,Henjan Huisman,1992,9999,2008,c9f43a2a6b42656bafb03163e1498dc087d0b80d,Contrast-enhanced magnetic resonance imaging of the breast: the value of pharmacokinetic parameters derived from fast dynamic imaging during initial enhancement in classifying lesions,10.1007/s00330-008-0870-8,60
1745574,Nico Karssemeijer,1989,2022,2012,ca2fa6c3f97a5d5f722d36fa0c39aaf3b385acc2,Influence of local contrast optimisation on perceived case suspiciousness in digital screening mammography,,0
34754023,Henjan Huisman,1992,9999,2021,cad5d5cc2c32623da074133016d1db3da410fc7b,Anatomical and Diagnostic Bayesian Segmentation in Prostate MRI - Should Different Clinical Objectives Mandate Different Loss Functions?,,4
2657081,Rashindra Manniesing,2010,2021,2014,cb1b0ac31149df13be8ea554792b8379f31e3d7f,Fetal and infant growth patterns associated with total and abdominal fat distribution in school-age children.,10.1210/jc.2013-4345,80
1419819133,Cornelia Schaefer-Prokop,2010,9999,2011,cb1fabd765f28f4e61a5e6771b1468cb9a113fc4,Computer-aided diagnosis: how to move from the laboratory to the clinic.,10.1148/radiol.11091710,237
123637526,Bram van Ginneken,1996,9999,2011,cb1fabd765f28f4e61a5e6771b1468cb9a113fc4,Computer-aided diagnosis: how to move from the laboratory to the clinic.,10.1148/radiol.11091710,237
123637526,Bram van Ginneken,1996,9999,2016,cb695909a72f6a2b288bded8058ce8ab6398424c,Computer Vision Tool and Technician as First Reader of Lung Cancer Screening CT Scans,10.1016/j.jtho.2016.01.021,25
2895994,Colin Jacobs,2010,9999,2016,cb695909a72f6a2b288bded8058ce8ab6398424c,Computer Vision Tool and Technician as First Reader of Lung Cancer Screening CT Scans,10.1016/j.jtho.2016.01.021,25
123637526,Bram van Ginneken,1996,9999,2006,cb724200872323436552c2303f4d8f3ae9ea7d1a,"Automated classification of hyperlucency, fibrosis, ground glass, solid, and focal lesions in high-resolution CT of the lung.",10.1118/1.2207131,75
8038506,Bram van Ginneken,1996,9999,2018,cb8d5a5a21c99bdf5ad5734742c04229c978401d,Chest X-Rays Image Inpainting with Context Encoders,,0
1419819133,Cornelia Schaefer-Prokop,2010,9999,2013,cbb05f17d1e639e23460ab913a66eca1da214db3,Concerns in using multi-detector computed tomography for diagnosing pulmonary embolism in daily practice. A cross-sectional analysis using expert opinion as reference standard.,10.1016/j.thromres.2012.11.027,6
8038506,Bram van Ginneken,1996,9999,2013,cbbe7f568d45425dc6410a27c56468f9fdfefab1,A hardware implementation of a levelset algorithm for carotid lumen segmentation in CTA,10.1117/12.2007231,1
2657081,Rashindra Manniesing,2010,2021,2013,cbbe7f568d45425dc6410a27c56468f9fdfefab1,A hardware implementation of a levelset algorithm for carotid lumen segmentation in CTA,10.1117/12.2007231,1
1745574,Nico Karssemeijer,1989,2022,2010,cbf00889d89fe8c70d66ad190cc94c3ed25f7f42,The Effect of Slab Size on Mass Detection Performance of a Screen-Film CAD System in Reconstructed Tomosynthesis Volumes,10.1007/978-3-642-13666-5_67,2
1745574,Nico Karssemeijer,1989,2022,1991,cc026f046a6629ef7be86172cb75cbd1410fa183,Iso-precision scaling of digitized mammograms to facilitate image analysis,10.1117/12.45214,17
1419819133,Cornelia Schaefer-Prokop,2010,9999,2019,cc7605f2b7e61723f12839fabc1066da0cc8744b,Function Follows Form: Regression from Complete Thoracic Computed Tomography Scans,,0
8038506,Bram van Ginneken,1996,9999,2019,cc7605f2b7e61723f12839fabc1066da0cc8744b,Function Follows Form: Regression from Complete Thoracic Computed Tomography Scans,,0
34754023,Henjan Huisman,1992,9999,2014,cc83eabf4f833b8c92dcf6012dcce348591d060f,Evaluation of prostate segmentation algorithms for MRI: The PROMISE12 challenge,10.1016/j.media.2013.12.002,508
8038506,Bram van Ginneken,1996,9999,2014,cc83eabf4f833b8c92dcf6012dcce348591d060f,Evaluation of prostate segmentation algorithms for MRI: The PROMISE12 challenge,10.1016/j.media.2013.12.002,508
144085811,Clarisa Sanchez,2008,2021,2017,ccd03e70611898c67f5fcbadf0f4a3be4abefdef,An Approach for the Detection of Proliferative Diabetic Retinopathy,,1
8038506,Bram van Ginneken,1996,9999,2017,ccd03e70611898c67f5fcbadf0f4a3be4abefdef,An Approach for the Detection of Proliferative Diabetic Retinopathy,,1
123637526,Bram van Ginneken,1996,9999,2011,ccd229b5d8ea29c484d4fa8fa9823899afb2a061,Identification of chronic obstructive pulmonary disease in lung cancer screening computed tomographic scans.,10.1001/jama.2011.1531,113
1745574,Nico Karssemeijer,1989,2022,2007,cce569e05666a3817a93c128c705733c5c42df5d,Chestwall Segmentation in 3D Breast Ultrasound Using a Deformable Volume Model,10.1007/978-3-540-73273-0_21,6
34754023,Henjan Huisman,1992,9999,2007,cce569e05666a3817a93c128c705733c5c42df5d,Chestwall Segmentation in 3D Breast Ultrasound Using a Deformable Volume Model,10.1007/978-3-540-73273-0_21,6
8038506,Bram van Ginneken,1996,9999,2006,ccf65024e744697617e208593fd1d47f9c27d9aa,Local noise weighted filtering for emphysema scoring of low-dose CT images,10.1109/TMI.2006.871545,85
145441238,Jeroen van der Laak,1991,9999,1994,cd1c9d70b7921dda5a66fbc4f67d491c5e57d7dd,Correlation of histology and acoustic parameters of liver tissue on a microscopic scale.,10.1016/0301-5629(94)90082-5,24
123637526,Bram van Ginneken,1996,9999,2021,cd44e3862af36a57aa951db042cacd7d06c43509,Mucus plugging on computed tomography and chronic bronchitis in chronic obstructive pulmonary disease,10.1186/s12931-021-01712-0,6
1745574,Nico Karssemeijer,1989,2022,2018,cd47d4eae40407bb844a7322d417cb2fe667e6eb,The frequency of missed breast cancers in women participating in a high-risk MRI screening program,10.1007/s10549-018-4688-z,24
8038506,Bram van Ginneken,1996,9999,2009,cd8112718505c04ab278e65c03ad9e3ca5befb24,Performance of Automated Detection of Diabetic Retinopathy Does Not Improve by Using the Distance of Each Lesion to the Fovea,,1
145441238,Jeroen van der Laak,1991,9999,2020,cdbebba0eb12a73be035bac85ec75e20d83a9339,Value of Public Challenges for the Development of Pathology Deep Learning Algorithms,10.4103/jpi.jpi_64_19,25
8038506,Bram van Ginneken,1996,9999,2002,cdc58c3da5a84aa0cb1bc0d38d35c094c3e34579,Automatic detection of abnormalities in chest radiographs using local texture analysis,10.1109/42.993132,260
143613202,Francesco Ciompi,2013,9999,2020,cde27a74addf80ca2b3385a32966d51d35e0b2ff,Application of a risk-management framework for integration of stromal tumor-infiltrating lymphocytes in clinical trials,10.1038/s41523-020-0155-1,6
145441238,Jeroen van der Laak,1991,9999,2020,cde27a74addf80ca2b3385a32966d51d35e0b2ff,Application of a risk-management framework for integration of stromal tumor-infiltrating lymphocytes in clinical trials,10.1038/s41523-020-0155-1,6
8038506,Bram van Ginneken,1996,9999,2010,ce5780f841ac6b5576199b0c22d2e0ba374c30b4,Evaluation of Methods for Pulmonary Image Registration : The EMPIRE 10 Study,,31
34754023,Henjan Huisman,1992,9999,2022,ce59572dd6919387c5260721bb7b070ca7ebf444,"A concurrent, deep learning–based computer-aided detection system for prostate multiparametric MRI: a performance study involving experienced and less-experienced radiologists",10.1007/s00330-022-08978-y,7
1745574,Nico Karssemeijer,1989,2022,2008,ce9b7e56072a7ffdebdd6516a3044975ae38ac73,Detection of Microcalcifications Using a Nonuniform Noise Model,10.1007/978-3-540-70538-3_53,8
8038506,Bram van Ginneken,1996,9999,2020,ce9e45bff8b3470ffab081bbbf4d3e0573eceea9,Performance Evaluation of Distortion Measures for Retinal Images,,0
1745574,Nico Karssemeijer,1989,2022,2011,cebcb3fcae6f033310f2b02000109d815f58ce4f,Increase in perceived case suspiciousness due to local contrast optimisation in digital screening mammography,10.1007/s00330-011-2320-2,20
8038506,Bram van Ginneken,1996,9999,2001,ceddfad717e3e521d337f35904a1c78c1d75c490,Computer-aided diagnosis in chest radiography: a survey,10.1109/42.974918,575
123637526,Bram van Ginneken,1996,9999,2022,cefe4c90cb1db768ad407f8ffeb0c51cbc0de0b2,Automated detection of cerebral microbleeds via segmentation in susceptibility-weighted images of patients with traumatic brain injury,10.1016/j.nicl.2022.103027,3
1419819133,Cornelia Schaefer-Prokop,2010,9999,2019,cf25e0baaa1cfa818a61c460416bd0caa68bba07,Computer-aided Detection of Lung Cancer on Chest Radiographs : Effect on Observer Performance 1,,0
8038506,Bram van Ginneken,1996,9999,2019,cf25e0baaa1cfa818a61c460416bd0caa68bba07,Computer-aided Detection of Lung Cancer on Chest Radiographs : Effect on Observer Performance 1,,0
8038506,Bram van Ginneken,1996,9999,2018,cf46e880665be3dd1b2a81cc1be53f1ea9d64de1,Context Encoding Chest X-rays,,2
1798137,Bram Platel,2010,2019,2019,cf6abbcf18b5c4761b999f390e7a0eec7c0e66b9,Brain atrophy and strategic lesion location increases risk of parkinsonism in cerebral small vessel disease.,10.1016/j.parkreldis.2018.11.010,1
8038506,Bram van Ginneken,1996,9999,2012,cfcae9fa6bd0b4cad15e40bb0dc4e8b367826acc,Extraction of Airways From CT (EXACT'09),10.1109/TMI.2012.2209674,224
1798137,Bram Platel,2010,2019,2011,cfd171ef5dd78227c2253f32340d7d4c040d4444,Computer-aided detection as a decision assistant in chest radiography,10.1117/12.877968,6
1745574,Nico Karssemeijer,1989,2022,2011,cfd171ef5dd78227c2253f32340d7d4c040d4444,Computer-aided detection as a decision assistant in chest radiography,10.1117/12.877968,6
1419819133,Cornelia Schaefer-Prokop,2010,9999,2011,cfd171ef5dd78227c2253f32340d7d4c040d4444,Computer-aided detection as a decision assistant in chest radiography,10.1117/12.877968,6
123637526,Bram van Ginneken,1996,9999,2011,cfd171ef5dd78227c2253f32340d7d4c040d4444,Computer-aided detection as a decision assistant in chest radiography,10.1117/12.877968,6
8038506,Bram van Ginneken,1996,9999,2009,d0313c8d6da2fb685d8a83f1d51363af69c5924f,Automated Segmentation of the Retinal Vasculature Silhouettes in Isotropic 3D Optical Coherence Tomography Scans,,0
32649341,Jonas Teuwen,2017,2020,2020,d0354b3db75f533225b8bc890ddbd9117ce04b95,Deep learning reconstruction of digital breast tomosynthesis images for accurate breast density and patient-specific radiation dose estimation,10.1016/j.media.2021.102061,18
1745574,Nico Karssemeijer,1989,2022,2011,d0629aba040465706efd5f2695e74e69f3205423,A novel and automatic mammographic texture resemblance marker is an independent risk factor for breast cancer.,10.1016/j.canep.2010.10.011,44
144085811,Clarisa Sanchez,2008,2021,2019,d0760faf253e27b6c105d76d06acc4c6ab3674c7,Evaluation of a deep learning system for the joint automated detection of diabetic retinopathy and age‐related macular degeneration,10.1111/aos.14306,55
8038506,Bram van Ginneken,1996,9999,2019,d0760faf253e27b6c105d76d06acc4c6ab3674c7,Evaluation of a deep learning system for the joint automated detection of diabetic retinopathy and age‐related macular degeneration,10.1111/aos.14306,55
1419819133,Cornelia Schaefer-Prokop,2010,9999,2013,d09f6340c1a21182b52e314eb1e11697ca32c323,Management subsolider pulmonaler Rundherde,10.1007/s00117-013-2602-6,2
32649341,Jonas Teuwen,2017,2020,2018,d0df46743b04218d7a0800c82aa2ea775973a9ae,Improving Breast Cancer Detection using Symmetry Information with Deep Learning,10.1007/978-3-030-00946-5_10,23
34754023,Henjan Huisman,1992,9999,2020,d10ef40b8b13d9c07d0fc86a534609fbbb2e0423,Author Correction: Introducing PIONEER: a project to harness big data in prostate cancer research,10.1038/s41585-020-0355-3,4
1419819133,Cornelia Schaefer-Prokop,2010,9999,2011,d14f6cc10bfe7d1acc2ec0b5d132c1b92b398230,Technique of Portable Chest Radiography,10.1055/b-0034-84624,0
145441238,Jeroen van der Laak,1991,9999,2018,d188bdc40ffea984ce94b88b21fd5d3d3d9972d3,Whole-Slide Mitosis Detection in H&E Breast Histology Using PHH3 as a Reference to Train Distilled Stain-Invariant Convolutional Networks,10.1109/TMI.2018.2820199,172
143613202,Francesco Ciompi,2013,9999,2018,d188bdc40ffea984ce94b88b21fd5d3d3d9972d3,Whole-Slide Mitosis Detection in H&E Breast Histology Using PHH3 as a Reference to Train Distilled Stain-Invariant Convolutional Networks,10.1109/TMI.2018.2820199,172
145959882,Geert Litjens,2016,9999,2018,d188bdc40ffea984ce94b88b21fd5d3d3d9972d3,Whole-Slide Mitosis Detection in H&E Breast Histology Using PHH3 as a Reference to Train Distilled Stain-Invariant Convolutional Networks,10.1109/TMI.2018.2820199,172
1745574,Nico Karssemeijer,1989,2022,2018,d188bdc40ffea984ce94b88b21fd5d3d3d9972d3,Whole-Slide Mitosis Detection in H&E Breast Histology Using PHH3 as a Reference to Train Distilled Stain-Invariant Convolutional Networks,10.1109/TMI.2018.2820199,172
34754023,Henjan Huisman,1992,9999,2010,d1a97815a9fa5d25ea4b55acb51cbc582c35407e,An anatomically shaped lower body model for CT scanning of cadaver femurs,10.1088/0031-9155/55/2/N03,3
145441238,Jeroen van der Laak,1991,9999,2021,d1cfcef173466fe4b617426b1767e0d939ccb7a0,Improving tumor budding reporting in colorectal cancer: a Delphi consensus study,10.1007/s00428-021-03059-9,18
144085811,Clarisa Sanchez,2008,2021,2014,d1db95a442a2c17c4e60e4fee01372fa400ff636,Cavity contour segmentation in chest radiographs using supervised learning and dynamic programming.,10.1118/1.4881096,6
123637526,Bram van Ginneken,1996,9999,2014,d1db95a442a2c17c4e60e4fee01372fa400ff636,Cavity contour segmentation in chest radiographs using supervised learning and dynamic programming.,10.1118/1.4881096,6
8038506,Bram van Ginneken,1996,9999,2018,d1e0a041fc417d82c584191ecf5b3b536127d9e0,"Erratum: “Computed tomography quantification of tracheal abnormalities in COPD and their influence on airflow limitation.” [Med. Phys., 44: 3594-3603 (2017)]",10.1002/MP.13065,0
123637526,Bram van Ginneken,1996,9999,2009,d2056f4696e6badb76a795147c1f7fbb07ecf076,Fast murine airway segmentation and reconstruction in micro-CT images,10.1117/12.811554,2
145441238,Jeroen van der Laak,1991,9999,2017,d20888ebb2f710492747031f387c4efce4f2c2dd,Two Algorithms for High-throughput and Multi-parametric Quantification of Drosophila Neuromuscular Junction Morphology,10.3791/55395,9
34754023,Henjan Huisman,1992,9999,2006,d214f7c0440c815029df15d85ac33c9fabb24d29,IMRT boost dose planning on dominant intraprostatic lesions: gold marker-based three-dimensional fusion of CT with dynamic contrast-enhanced and 1H-spectroscopic MRI.,10.1016/J.IJROBP.2005.12.046,186
1419819133,Cornelia Schaefer-Prokop,2010,9999,2011,d25d226290e6c227f03a906a63595cd0814622af,Normal postoperative Findings,10.1055/b-0034-84652,0
34754023,Henjan Huisman,1992,9999,2016,d267d21a0b48d6019c2fda657e64b4134b64a956,Visibility of prostate cancer on transrectal ultrasound during fusion with multiparametric magnetic resonance imaging for biopsy.,10.1016/j.clinimag.2016.02.005,21
34754023,Henjan Huisman,1992,9999,2015,d27d981de434c7b90d4230b271f8408e1ab73e87,1.5-T multiparametric MRI using PI-RADS: a region by region analysis to localize the index-tumor of prostate cancer in patients undergoing prostatectomy,10.1177/0284185114531754,43
34754023,Henjan Huisman,1992,9999,2019,d298ada2cac3052301a355fb39cf5fe6ae0fe41f,Effect of Adding Probabilistic Zonal Prior in Deep Learning-based Prostate Cancer Detection.,,12
1745574,Nico Karssemeijer,1989,2022,2018,d2c5fd912197dbff8945465dc66996e39045a0c9,The combined effect of mammographic texture and density on breast cancer risk: a cohort study,10.1186/s13058-018-0961-7,28
1745574,Nico Karssemeijer,1989,2022,2014,d300479cd834d7c2a32ef4db2825903170d74ce5,Use of volumetric features for temporal comparison of mass lesions in full field digital mammograms.,10.1118/1.4860956,8
1419819133,Cornelia Schaefer-Prokop,2010,9999,2015,d355a91c5a7dc4d7712fa41b7ca9a94844d4f633,30-on-30: thirty perspectives on thirty years of publishing the Journal of Thoracic Imaging.,10.1097/RTI.0000000000000121,1
8038506,Bram van Ginneken,1996,9999,2008,d38f3d596081bef8ffe67e92d112e0633d0be0fe,Robust Segmentation and Anatomical Labeling of the Airway Tree from Thoracic CT Scans,10.1007/978-3-540-85988-8_27,92
1745574,Nico Karssemeijer,1989,2022,2018,d3e88ba1ea3602417ea9982b81a2f99ea7fe383d,How does wide-angle breast tomosynthesis depict calcifications in comparison to digital mammography? A retrospective observer study,10.1117/12.2318054,1
123637526,Bram van Ginneken,1996,9999,2011,d3fdf1be1b16875985db2121c467e852b2e6e319,Automatic localization of bifurcations and vessel crossings in digital fundus photographs using location regression,10.1117/12.878364,1
1745574,Nico Karssemeijer,1989,2022,2005,d41140f0a6e06d1c94715dcd3ce6c4a9cda8ef48,A regional registration method to find corresponding mass lesions in temporal mammogram pairs.,10.1118/1.1984323,30
34754023,Henjan Huisman,1992,9999,2005,d4dabcc6ef6712de68132daadabb0660bc567a9e,The effect of an endorectal balloon and off-line correction on the interfraction systematic and random prostate position variations: a comparative study.,10.1016/J.IJROBP.2004.09.042,106
145441238,Jeroen van der Laak,1991,9999,2022,d4e53749f995a9f0c581c44710d5a9d1d065e538,Computer-Aided Assessment of Melanocytic Lesions by Means of a Mitosis Algorithm,10.3390/diagnostics12020436,3
145388932,Jeroen van der Laak,1991,9999,2017,d4ecdfcb43e4400e15c5cf18ae706ead08a929d6,Validation of diagnosing melanocytic lesions on whole slide images : does z-stack scanning improve diagnostic accuracy?,,2
1745574,Nico Karssemeijer,1989,2022,1996,d4f072532690ae1433a2eaf7c7f682ee8df294a7,Detection of stellate distortions in mammograms,10.1109/42.538938,340
123637526,Bram van Ginneken,1996,9999,2023,d4fcad866167d5eeb2e0b1f18027c65055b97ad2,Prevalence of abnormal spirometry in individuals with a smoking history and no known obstructive lung disease,10.1016/j.rmed.2023.107126,0
1745574,Nico Karssemeijer,1989,2022,2011,d5145a7cb6447a37cfa8eaf072f282e16e1e1750,Automatic breast density segmentation: an integration of different approaches,10.1088/0031-9155/56/9/005,53
145441238,Jeroen van der Laak,1991,9999,2009,d5486d4c6a1727f18dafdaa9ebfc3b16db1f128f,Ki-67 as a prognostic marker in mantle cell lymphoma—consensus guidelines of the pathology panel of the European MCL Network,10.1007/s12308-009-0036-x,160
34754023,Henjan Huisman,1992,9999,2012,d5690c1b87b3349a316b4376eb14ec74fb418aeb,128 The Impact of Chemotherapy Extravasation on Nurses,10.1016/S1462-3889(12)70140-0,0
2657081,Rashindra Manniesing,2010,2021,2018,d5822d3e621307d4928b2bd20643640676b09495,Artery and vein segmentation of the cerebral vasculature in 4D CT using a 3D fully convolutional neural network,10.1117/12.2292974,13
1419819133,Cornelia Schaefer-Prokop,2010,9999,2015,d588761b329691698ed3db92d79c9b2bb1092b13,Interstitial lung diseases,10.1183/2312508X.10003015,0
8038506,Bram van Ginneken,1996,9999,2003,d5aba539500f06314f038b4d792942d4c13ca675,Three-dimensional point distribution models for tubular objects,,5
145388932,Jeroen van der Laak,1991,9999,2018,d5b8fba71671814445de80d36a2d563f43eb9d07,Epithelium segmentation using deep learning in H&E-stained prostate specimens with immunohistochemistry as reference standard,10.1038/s41598-018-37257-4,103
8038506,Bram van Ginneken,1996,9999,2018,d5b8fba71671814445de80d36a2d563f43eb9d07,Epithelium segmentation using deep learning in H&E-stained prostate specimens with immunohistochemistry as reference standard,10.1038/s41598-018-37257-4,103
145959882,Geert Litjens,2016,9999,2018,d5b8fba71671814445de80d36a2d563f43eb9d07,Epithelium segmentation using deep learning in H&E-stained prostate specimens with immunohistochemistry as reference standard,10.1038/s41598-018-37257-4,103
8038506,Bram van Ginneken,1996,9999,2002,d5ea31e555f04e668dce705c220241750de6b4f6,Classifying convex sets for vessel detection in retinal images,10.1109/ISBI.2002.1029245,15
34754023,Henjan Huisman,1992,9999,2009,d5f0f28aee5edc0b609680d43901ff51ebb1a365,Segmentation of 3D Echocardiographic Images using Deformable Simplex Meshes and Adaptive Filtering,10.1007/978-3-540-89208-3_131,1
8038506,Bram van Ginneken,1996,9999,2006,d5f1619d8d7b6a1f5377a19f4daba1dcef9413aa,Segmentation of the posterior ribs in chest radiographs using iterated contextual pixel classification,10.1109/TMI.2006.872747,98
1419819133,Cornelia Schaefer-Prokop,2010,9999,2011,d625044015ec81f07285c2ee317273d0e94bde09,Acute Cholecystitis and Cholangitis,10.1055/B-0034-84645,0
145441238,Jeroen van der Laak,1991,9999,2019,d646accbc0394ecfa0da14066a825ca1695c8dac,Quantification of Leydig cells and stromal hyperplasia in the postmenopausal ovary of women with endometrial carcinoma.,10.1016/j.humpath.2018.10.022,3
123637526,Bram van Ginneken,1996,9999,2009,d64d150155c9e1995efae28446625f1dfced6031,Image Subtraction Facilitates Assessment of Volume and Density Change in Ground-Glass Opacities in Chest CT,10.1097/RLI.0b013e318197fcb7,20
1419819133,Cornelia Schaefer-Prokop,2010,9999,2022,d66e688583b419e67afef2b14b82553c6d62174a,Pulmonary functional imaging (PFI): A historical review and perspective,10.1177/02841851221076324,0
1745574,Nico Karssemeijer,1989,2022,2017,d677e08922a1c646ef739f06bae679cc795ba362,The effect of volumetric breast density on the risk of screen-detected and interval breast cancers: a cohort study,10.1186/s13058-017-0859-9,48
1419819133,Cornelia Schaefer-Prokop,2010,9999,2012,d67d1dbabc705e5b2d7cb675e8737ff249c1a88f,Observer training for computer-aided detection of pulmonary nodules in chest radiography,10.1007/s00330-012-2412-7,8
144085811,Clarisa Sanchez,2008,2021,2009,d6f43ce72b81460ebe93f3f3c959ff5983d66b07,"Active learning approach for detection of hard exudates, cotton wool spots, and drusen in retinal images",10.1117/12.813679,11
8038506,Bram van Ginneken,1996,9999,2009,d6f43ce72b81460ebe93f3f3c959ff5983d66b07,"Active learning approach for detection of hard exudates, cotton wool spots, and drusen in retinal images",10.1117/12.813679,11
1745574,Nico Karssemeijer,1989,2022,2006,d75f8b7b416459570fd098bb5e77e334a93f4aca,Lossless Compression of Digital Mammograms,10.1007/11783237_72,2
145441238,Jeroen van der Laak,1991,9999,2014,d7697e102d2048ce2124cebd571227c639cbc77e,High prevalence of atypical hyperplasia in the endometrium of patients with epithelial ovarian cancer.,10.1309/AJCPTGJOPXUW6RVO,10
8038506,Bram van Ginneken,1996,9999,2010,d78b9eeb7c70a82eb7f329d89af9fea0ccb88ca9,Computer-aided diagnosis in chest imaging: how to improve performance and avoid reinventing the wheel,10.1109/ISBI.2010.5490361,0
1745574,Nico Karssemeijer,1989,2022,2012,d7a2d54955eb4d75b6226e469f3136050225a7b2,Compression paddle tilt correction in full-field digital mammograms,10.1088/0031-9155/57/3/703,18
1798137,Bram Platel,2010,2019,2014,d7ba1c9d544a2e456225dd0d92026870bb90c0ac,Volpara Density Grade (VDG) versus BI-RADS density score from a breast radiologist.,10.1371/JOURNAL.PONE.0085952.T002,0
1745574,Nico Karssemeijer,1989,2022,2014,d7ba1c9d544a2e456225dd0d92026870bb90c0ac,Volpara Density Grade (VDG) versus BI-RADS density score from a breast radiologist.,10.1371/JOURNAL.PONE.0085952.T002,0
144085811,Clarisa Sanchez,2008,2021,2013,d80fa93bf60f2f3635eec2903b09e9848ecacf03,Automatic age-related macular degeneration detection and staging,10.1117/12.2007563,4
8038506,Bram van Ginneken,1996,9999,2013,d80fa93bf60f2f3635eec2903b09e9848ecacf03,Automatic age-related macular degeneration detection and staging,10.1117/12.2007563,4
143613202,Francesco Ciompi,2013,9999,2017,d884880febbc8e6c5f86c1040c009174632569c4,Improving airway segmentation in computed tomography using leak detection with convolutional networks,10.1016/j.media.2016.11.001,86
8038506,Bram van Ginneken,1996,9999,2017,d884880febbc8e6c5f86c1040c009174632569c4,Improving airway segmentation in computed tomography using leak detection with convolutional networks,10.1016/j.media.2016.11.001,86
1419819133,Cornelia Schaefer-Prokop,2010,9999,2017,d884880febbc8e6c5f86c1040c009174632569c4,Improving airway segmentation in computed tomography using leak detection with convolutional networks,10.1016/j.media.2016.11.001,86
34754023,Henjan Huisman,1992,9999,2020,d89bbd9b8c45e37b4e874fd1fb0690b1af338c29,Multi-Modal Siamese Network for Diagnostically Similar Lesion Retrieval in Prostate MRI,10.1109/TMI.2020.3043641,8
145441238,Jeroen van der Laak,1991,9999,2008,d8dd0f5b8fe61edb605c126936fd92818da3e49c,Intratumoral rhIL‐12 administration in head and neck squamous cell carcinoma patients induces B cell activation,10.1002/ijc.23756,73
2913408,Nikolas Lessman,2019,2022,2020,d9eec89c003fb7af39968663ba21db04098d6019,Random smooth gray value transformations for cross modality learning with gray value invariant networks,,0
8038506,Bram van Ginneken,1996,9999,2020,d9eec89c003fb7af39968663ba21db04098d6019,Random smooth gray value transformations for cross modality learning with gray value invariant networks,,0
1745574,Nico Karssemeijer,1989,2022,2014,da1899f9343a137059fe26204bb27e9cfd9104ca,Mammographic texture resemblance generalizes as an independent risk factor for breast cancer,10.1186/bcr3641,1
32649341,Jonas Teuwen,2017,2020,2018,da42a50fd33cb07f6419f0cd1004b2eda9bdc06a,On Maximum Focused Electric Energy in Bounded Regions,,0
8038506,Bram van Ginneken,1996,9999,2010,da91be2f5ccd356f104f7729c45ddd6fbd6693d0,Interactive annotation of textures in thoracic CT scans,10.1117/12.844932,11
